 TIME                    	t                        	f-sim                    	f-exp                    	Tr-sim                   	Tr-exp                   	RHr-sim                  	RHr-exp                  	Ts-sim                   	Ts-exp                   	RHs-sim                  	RHs-exp                  	Toa                      	Pel-sim                  	Pel-exp                  	Qcs-sim                  	Qcs-exp                  	Qcl-sim                  	Qcl-exp                  	Qc-sim                   	Qc-exp                   	
  +2.3999999999999999E+00	  +8.6400000000000000E+03	  +2.6600000000000001E+01	  +3.9488999999999997E+01	  +2.3479909245397714E+01	  +2.4248000000000001E+01	  +6.1215000000000003E+01	  +6.1215000000000003E+01	  +1.7982580106974044E+01	  +1.6074000000000002E+01	  +5.6418622701007159E+01	  +7.1099000000000004E+01	  +3.5487000000000002E+01	  +3.4166624884136360E-01	  +5.3596749999999993E-01	  +1.1899536072942409E+00	  +1.4606049999999999E+00	  +9.6389659340587386E-01	  +1.5743780555555558E+00	  +2.1538502007001146E+00	  +3.0349830555555557E+00	
  +2.4166666666666665E+00	  +8.7000000000000000E+03	  +2.6600000000000001E+01	  +4.5290999999999997E+01	  +2.3516230685167830E+01	  +2.4292000000000002E+01	  +6.3533999999999999E+01	  +6.3533999999999999E+01	  +1.8100841166910467E+01	  +1.5847000000000000E+01	  +5.6377969710805907E+01	  +6.5611000000000004E+01	  +3.6063000000000002E+01	  +3.3881720886912631E-01	  +5.5622388888888885E-01	  +1.1707784616246064E+00	  +1.2949161111111112E+00	  +9.4600335944048308E-01	  +1.8215749999999999E+00	  +2.1167818210650897E+00	  +3.1164911111111113E+00	
  +2.4333333333333331E+00	  +8.7600000000000000E+03	  +2.8500000000000000E+01	  +4.5463000000000001E+01	  +2.3547225644050389E+01	  +2.4279000000000000E+01	  +6.1027999999999999E+01	  +6.1027999999999999E+01	  +1.7719053436746261E+01	  +1.5151999999999999E+01	  +5.6926910380283225E+01	  +4.7261000000000003E+01	  +3.6069000000000003E+01	  +3.7663304792245844E-01	  +5.8558194444444434E-01	  +1.2614401718985473E+00	  +1.1960619444444445E+00	  +1.0140358931898494E+00	  +2.1593211111111108E+00	  +2.2754760650883967E+00	  +3.3553833333333332E+00	
  +2.4500000000000002E+00	  +8.8200000000000000E+03	  +2.8500000000000000E+01	  +4.9219999999999999E+01	  +2.3557477300496174E+01	  +2.4312000000000001E+01	  +6.2963999999999999E+01	  +6.2963999999999999E+01	  +1.7751401890186958E+01	  +1.4843000000000000E+01	  +5.6921844741503335E+01	  +7.1111999999999995E+01	  +3.6216000000000001E+01	  +3.7581478837541088E-01	  +6.3392638888888897E-01	  +1.2562678210770049E+00	  +1.6028311111111111E+00	  +1.0088747364338009E+00	  +1.9191263888888888E+00	  +2.2651425575108060E+00	  +3.5219575000000001E+00	
  +2.4666666666666668E+00	  +8.8800000000000000E+03	  +2.8500000000000000E+01	  +4.7463000000000001E+01	  +2.3579079937146716E+01	  +2.4274000000000001E+01	  +6.0810000000000002E+01	  +6.0810000000000002E+01	  +1.7799498382248093E+01	  +1.4566000000000001E+01	  +5.6934450952964625E+01	  +6.8236999999999995E+01	  +3.6405999999999999E+01	  +3.7479119863142180E-01	  +6.9324888888888891E-01	  +1.2503818436572864E+00	  +1.6673116666666667E+00	  +1.0022787935134239E+00	  +1.9438319444444445E+00	  +2.2526606371707101E+00	  +3.6111438888888889E+00	
  +2.4833333333333334E+00	  +8.9400000000000000E+03	  +2.8500000000000000E+01	  +5.1137000000000000E+01	  +2.3612569236214270E+01	  +2.4234000000000002E+01	  +6.3552000000000000E+01	  +6.3552000000000000E+01	  +1.7851369122784511E+01	  +1.4378000000000000E+01	  +5.6974622280661450E+01	  +5.5304000000000002E+01	  +3.6573000000000000E+01	  +3.7394331875474845E-01	  +7.2810805555555547E-01	  +1.2464198516687326E+00	  +1.4028269444444443E+00	  +9.9658788418577315E-01	  +2.2998330555555553E+00	  +2.2430077358545057E+00	  +3.7026599999999998E+00	
  +2.5000000000000000E+00	  +9.0000000000000000E+03	  +2.8500000000000000E+01	  +5.5008000000000003E+01	  +2.3665188360845050E+01	  +2.4256000000000000E+01	  +6.1119999999999997E+01	  +6.1119999999999997E+01	  +1.7956174981841521E+01	  +1.4066000000000001E+01	  +5.7011606053154573E+01	  +6.1829000000000001E+01	  +3.6969999999999999E+01	  +3.7182606277972385E-01	  +7.7808666666666670E-01	  +1.2345521954108163E+00	  +1.6596122222222223E+00	  +9.8269639462229541E-01	  +2.2219458333333333E+00	  +2.2172485900331118E+00	  +3.8815580555555558E+00	
  +2.5166666666666666E+00	  +9.0600000000000000E+03	  +3.0399999999999999E+01	  +5.3103999999999999E+01	  +2.3716736548064883E+01	  +2.4222999999999999E+01	  +6.2945000000000000E+01	  +6.2945000000000000E+01	  +1.7702185815019256E+01	  +1.4002000000000001E+01	  +5.7486844139973250E+01	  +7.1100999999999999E+01	  +3.7212000000000003E+01	  +4.0776841297067651E-01	  +7.9212861111111110E-01	  +1.3064396093952551E+00	  +1.7627288888888888E+00	  +1.0370314258015823E+00	  +2.1000730555555553E+00	  +2.3434710351968371E+00	  +3.8628019444444441E+00	
  +2.5333333333333332E+00	  +9.1200000000000000E+03	  +3.0399999999999999E+01	  +5.2802999999999997E+01	  +2.3764103440807556E+01	  +2.4219000000000001E+01	  +5.7149000000000001E+01	  +5.7149000000000001E+01	  +1.7774772965820794E+01	  +1.3811000000000000E+01	  +5.7475963145722964E+01	  +6.6932000000000002E+01	  +3.7505000000000003E+01	  +4.0596737819217432E-01	  +7.9060694444444446E-01	  +1.2955998391890264E+00	  +1.9142727777777777E+00	  +1.0263629398921705E+00	  +1.9566486111111112E+00	  +2.3219627790811970E+00	  +3.8709211111111115E+00	
  +2.5499999999999998E+00	  +9.1800000000000000E+03	  +3.0399999999999999E+01	  +5.3329000000000001E+01	  +2.3827625628121911E+01	  +2.4236999999999998E+01	  +6.6397000000000006E+01	  +6.6397000000000006E+01	  +1.7864165599367865E+01	  +1.3805999999999999E+01	  +5.7551751246207928E+01	  +5.5183000000000000E+01	  +3.7753999999999998E+01	  +4.0455672919261798E-01	  +7.9745361111111113E-01	  +1.2899007259760433E+00	  +1.4180722222222224E+00	  +1.0176462954418892E+00	  +2.4609547222222221E+00	  +2.3075470214179328E+00	  +3.8790269444444441E+00	
  +2.5666666666666669E+00	  +9.2400000000000000E+03	  +3.2299999999999997E+01	  +5.3771000000000001E+01	  +2.3879811823707939E+01	  +2.4234000000000002E+01	  +5.2704999999999998E+01	  +5.2704999999999998E+01	  +1.7598168539323005E+01	  +1.3832000000000001E+01	  +5.8003154975305627E+01	  +4.5206000000000003E+01	  +3.7893999999999998E+01	  +4.4041750617789399E-01	  +7.9363916666666667E-01	  +1.3632618464217874E+00	  +1.6409555555555555E+00	  +1.0757509375459795E+00	  +2.1991611111111111E+00	  +2.4390127839677667E+00	  +3.8401166666666668E+00	
  +2.5833333333333335E+00	  +9.3000000000000000E+03	  +3.2299999999999997E+01	  +5.1959000000000003E+01	  +2.3910979890886043E+01	  +2.4172999999999998E+01	  +4.0497000000000000E+01	  +4.0497000000000000E+01	  +1.7604620571934255E+01	  +1.3660000000000000E+01	  +5.8033217050619697E+01	  +7.1081000000000003E+01	  +3.7869000000000000E+01	  +4.4061664059746380E-01	  +7.9421583333333334E-01	  +1.3651568009818746E+00	  +3.3080516666666671E+00	  +1.0767044140126349E+00	  +5.4617888888888888E-01	  +2.4418612149945096E+00	  +3.8542302777777775E+00	
  +2.6000000000000001E+00	  +9.3600000000000000E+03	  +3.4199999999999996E+01	  +5.4956000000000003E+01	  +2.3931971649727636E+01	  +2.4169000000000000E+01	  +3.1536999999999999E+01	  +3.1536999999999999E+01	  +1.7373363901404353E+01	  +1.3689000000000000E+01	  +5.8334886694114786E+01	  +7.1096000000000004E+01	  +3.8201999999999998E+01	  +4.7472279301230852E-01	  +8.0580944444444447E-01	  +1.4239164630088865E+00	  +3.8402927777777780E+00	  +1.1264603117835625E+00	  +0.0000000000000000E+00	  +2.5503767747924488E+00	  +3.8402927777777780E+00	
  +2.6166666666666667E+00	  +9.4200000000000000E+03	  +3.4199999999999996E+01	  +5.3332000000000001E+01	  +2.3950502455330103E+01	  +2.4177000000000000E+01	  +7.1192999999999998E+01	  +7.1192999999999998E+01	  +1.7399171043998514E+01	  +1.3548000000000000E+01	  +5.8295813069568716E+01	  +6.5539000000000001E+01	  +3.8326000000000001E+01	  +4.7376795094791535E-01	  +8.0067249999999990E-01	  +1.4176898095985477E+00	  +1.4479141666666666E+00	  +1.1217481128341324E+00	  +2.4495436111111113E+00	  +2.5394379224326804E+00	  +3.8974574999999998E+00	
  +2.6333333333333333E+00	  +9.4800000000000000E+03	  +3.4199999999999996E+01	  +5.2728999999999999E+01	  +2.3974451708104386E+01	  +2.4190000000000001E+01	  +3.0417000000000002E+01	  +3.0417000000000002E+01	  +1.7433131113326464E+01	  +1.3497999999999999E+01	  +5.8315576472506251E+01	  +4.6479999999999997E+01	  +3.8390000000000001E+01	  +4.7333310788085137E-01	  +8.0683999999999989E-01	  +1.4154633349882004E+00	  +2.9933122222222224E+00	  +1.1191520450126720E+00	  +8.7736666666666663E-01	  +2.5346153800008726E+00	  +3.8706786111111109E+00	
  +2.6499999999999999E+00	  +9.5400000000000000E+03	  +3.6100000000000001E+01	  +5.2810000000000002E+01	  +2.3987507128739239E+01	  +2.4157000000000000E+01	  +7.1165000000000006E+01	  +7.1165000000000006E+01	  +1.7168032582078091E+01	  +1.3379000000000000E+01	  +5.8733070493023163E+01	  +6.2308000000000000E+01	  +3.8588000000000001E+01	  +5.1440246880386964E-01	  +8.1546861111111113E-01	  +1.4793860777383752E+00	  +1.4057969444444443E+00	  +1.1665089115180380E+00	  +2.4645266666666665E+00	  +2.6458949892564134E+00	  +3.8703236111111115E+00	
  +2.6666666666666665E+00	  +9.6000000000000000E+03	  +3.6100000000000001E+01	  +5.2762000000000000E+01	  +2.3994032026172523E+01	  +2.4093000000000000E+01	  +4.4622999999999998E+01	  +4.4622999999999998E+01	  +1.7192956063711737E+01	  +1.3276999999999999E+01	  +5.8673437854486409E+01	  +7.1117000000000004E+01	  +3.8728999999999999E+01	  +5.1321131949910903E-01	  +8.1669555555555551E-01	  +1.4716298958958005E+00	  +2.8191916666666668E+00	  +1.1609442756658592E+00	  +1.0485463888888888E+00	  +2.6325741715616595E+00	  +3.8677380555555554E+00	
  +2.6833333333333331E+00	  +9.6600000000000000E+03	  +3.6100000000000001E+01	  +5.2360999999999997E+01	  +2.4015563854250839E+01	  +2.4103000000000002E+01	  +7.0528000000000006E+01	  +7.0528000000000006E+01	  +1.7264673827261081E+01	  +1.3279999999999999E+01	  +5.8639500189143632E+01	  +6.6706000000000003E+01	  +3.8965000000000003E+01	  +5.1131364321450068E-01	  +8.1307444444444454E-01	  +1.4602338776044399E+00	  +1.4435538888888888E+00	  +1.1511882604827950E+00	  +2.3346952777777776E+00	  +2.6114221380872347E+00	  +3.7782491666666669E+00	
  +2.7000000000000002E+00	  +9.7200000000000000E+03	  +3.8000000000000000E+01	  +5.1652000000000001E+01	  +2.4033588588437478E+01	  +2.4122000000000000E+01	  +3.6819000000000003E+01	  +3.6819000000000003E+01	  +1.7009791583120620E+01	  +1.3263000000000000E+01	  +5.9076781264497427E+01	  +5.5932000000000002E+01	  +3.9151000000000003E+01	  +5.5203103579394086E-01	  +7.9976000000000003E-01	  +1.5233898812823103E+00	  +2.7692902777777775E+00	  +1.1968314311101964E+00	  +1.0239811111111110E+00	  +2.7202213123925070E+00	  +3.7932713888888889E+00	
  +2.7166666666666668E+00	  +9.7800000000000000E+03	  +3.8000000000000000E+01	  +5.1103999999999999E+01	  +2.4044078966826653E+01	  +2.4172000000000001E+01	  +7.0352999999999994E+01	  +7.0352999999999994E+01	  +1.7035838179024957E+01	  +1.3961000000000000E+01	  +5.9027732507764298E+01	  +4.4704999999999998E+01	  +3.9274999999999999E+01	  +5.5091375288257272E-01	  +7.6586527777777769E-01	  +1.5163733626188902E+00	  +1.1244455555555555E+00	  +1.1916522937729273E+00	  +2.4687013888888889E+00	  +2.7080256563918170E+00	  +3.5931469444444444E+00	
  +2.7333333333333334E+00	  +9.8400000000000000E+03	  +3.9899999999999999E+01	  +5.2387999999999998E+01	  +2.4035660457422708E+01	  +2.4190000000000001E+01	  +3.8161999999999999E+01	  +3.8161999999999999E+01	  +1.6701727945798002E+01	  +1.3539999999999999E+01	  +5.9491286627774073E+01	  +6.7117000000000004E+01	  +3.9213999999999999E+01	  +5.9359582315253800E-01	  +8.3809277777777780E-01	  +1.5912814068988226E+00	  +3.2988119444444446E+00	  +1.2474776430907397E+00	  +5.4186722222222217E-01	  +2.8387590499895623E+00	  +3.8406791666666664E+00	
  +2.7500000000000000E+00	  +9.9000000000000000E+03	  +3.9899999999999999E+01	  +5.3573999999999998E+01	  +2.4015128046671492E+01	  +2.4143000000000001E+01	  +6.9685000000000002E+01	  +6.9685000000000002E+01	  +1.6722058240964543E+01	  +1.3427000000000000E+01	  +5.9342991407863842E+01	  +7.1090999999999994E+01	  +3.9417999999999999E+01	  +5.9153226472437048E-01	  +8.2448027777777777E-01	  +1.5777900539990455E+00	  +1.5440547222222221E+00	  +1.2391922792511680E+00	  +2.2977102777777776E+00	  +2.8169823332502135E+00	  +3.8417649999999997E+00	
  +2.7666666666666666E+00	  +9.9600000000000000E+03	  +3.9899999999999999E+01	  +5.2508000000000003E+01	  +2.4009538601929741E+01	  +2.4167999999999999E+01	  +4.2598999999999997E+01	  +4.2598999999999997E+01	  +1.6748003472973775E+01	  +1.3460000000000001E+01	  +5.9296594525585689E+01	  +6.5221999999999994E+01	  +3.9534999999999997E+01	  +5.9039976841737851E-01	  +8.2557805555555563E-01	  +1.5709110244341311E+00	  +2.7139286111111112E+00	  +1.2340466027463521E+00	  +1.1110363888888890E+00	  +2.8049576271804835E+00	  +3.8249649999999997E+00	
  +2.7833333333333332E+00	  +1.0020000000000000E+04	  +3.9899999999999999E+01	  +5.3963999999999999E+01	  +2.4008997425498226E+01	  +2.4169000000000000E+01	  +6.9224999999999994E+01	  +6.9224999999999994E+01	  +1.6744366144506539E+01	  +1.3452000000000000E+01	  +5.9303655796475141E+01	  +5.0408000000000001E+01	  +3.9518000000000001E+01	  +5.9056488025261789E-01	  +8.3122583333333333E-01	  +1.5719172275336650E+00	  +1.2978700000000001E+00	  +1.2347910211914173E+00	  +2.5227008333333334E+00	  +2.8067082487250818E+00	  +3.8205705555555554E+00	
  +2.7999999999999998E+00	  +1.0080000000000000E+04	  +4.1799999999999997E+01	  +5.2851999999999997E+01	  +2.4003771159060658E+01	  +2.4196000000000002E+01	  +4.4966000000000001E+01	  +4.4966000000000001E+01	  +1.6521901443872927E+01	  +1.3470000000000001E+01	  +5.9451077085660927E+01	  +6.2491999999999997E+01	  +3.9847999999999999E+01	  +6.2594604752440652E-01	  +8.3687999999999996E-01	  +1.6215823294268850E+00	  +2.4246747222222220E+00	  +1.2817922828820520E+00	  +1.4024547222222223E+00	  +2.9033746123089368E+00	  +3.8271294444444441E+00	
  +2.8166666666666669E+00	  +1.0140000000000000E+04	  +4.1799999999999997E+01	  +5.1957000000000001E+01	  +2.3997859199132424E+01	  +2.4245000000000001E+01	  +6.8981999999999999E+01	  +6.8981999999999999E+01	  +1.6530670179927800E+01	  +1.3456000000000000E+01	  +5.9380959015522308E+01	  +7.1073999999999998E+01	  +3.9936000000000000E+01	  +6.2498658263331486E-01	  +8.3143111111111112E-01	  +1.6154910097213142E+00	  +1.5511863888888888E+00	  +1.2782071655861764E+00	  +2.2694213888888890E+00	  +2.8936981753074904E+00	  +3.8206077777777776E+00	
  +2.8333333333333335E+00	  +1.0200000000000000E+04	  +4.1799999999999997E+01	  +5.2749000000000002E+01	  +2.4001890366918634E+01	  +2.4239999999999998E+01	  +4.3441000000000003E+01	  +4.3441000000000003E+01	  +1.6558818937480716E+01	  +1.3439000000000000E+01	  +5.9353308895335701E+01	  +7.1129999999999995E+01	  +4.0091000000000001E+01	  +6.2448390857758818E-01	  +8.3466499999999999E-01	  +1.6099333720680984E+00	  +2.8832347222222223E+00	  +1.2738994116399807E+00	  +9.2364499999999994E-01	  +2.8838327837080793E+00	  +3.8068797222222224E+00	
  +2.8500000000000001E+00	  +1.0260000000000000E+04	  +4.3700000000000003E+01	  +5.5973999999999997E+01	  +2.3997041388501280E+01	  +2.4195000000000000E+01	  +6.9197000000000003E+01	  +6.9197000000000003E+01	  +1.6267429334129918E+01	  +1.3432000000000000E+01	  +5.9585532151840269E+01	  +5.8344999999999999E+01	  +4.0204000000000001E+01	  +6.6310599791001024E-01	  +8.4314000000000000E-01	  +1.6757825530571542E+00	  +1.3742880555555554E+00	  +1.3335220145107021E+00	  +2.4180997222222222E+00	  +3.0093045675678565E+00	  +3.7923877777777775E+00	
  +2.8666666666666667E+00	  +1.0320000000000000E+04	  +4.3700000000000003E+01	  +5.2186999999999998E+01	  +2.3977484153154368E+01	  +2.4196999999999999E+01	  +4.2395000000000003E+01	  +4.2395000000000003E+01	  +1.6238430757363261E+01	  +1.3391000000000000E+01	  +5.9507904689594348E+01	  +4.5225999999999999E+01	  +4.0194000000000003E+01	  +6.6297327191980604E-01	  +8.4465333333333337E-01	  +1.6743356366305546E+00	  +2.0329630555555558E+00	  +1.3344137228679154E+00	  +1.7386966666666666E+00	  +3.0087493594984700E+00	  +3.7716597222222221E+00	
  +2.8833333333333333E+00	  +1.0380000000000000E+04	  +4.3700000000000003E+01	  +5.2427000000000000E+01	  +2.3961181223599752E+01	  +2.4195000000000000E+01	  +6.8909000000000006E+01	  +6.8909000000000006E+01	  +1.6230135125326129E+01	  +1.3384000000000000E+01	  +5.9462538665058126E+01	  +6.2265000000000001E+01	  +4.0258000000000003E+01	  +6.6301354433480575E-01	  +8.3668055555555565E-01	  +1.6721982494547021E+00	  +1.4244130555555554E+00	  +1.3336830007950424E+00	  +2.3563172222222222E+00	  +3.0058812502497445E+00	  +3.7807302777777778E+00	
  +2.8999999999999999E+00	  +1.0440000000000000E+04	  +4.5600000000000001E+01	  +5.2470999999999997E+01	  +2.3933105463259853E+01	  +2.4274000000000001E+01	  +4.4372999999999998E+01	  +4.4372999999999998E+01	  +1.5919583062641067E+01	  +1.3414999999999999E+01	  +5.9633156791967892E+01	  +7.1099999999999994E+01	  +4.0363000000000000E+01	  +7.0154775993076368E-01	  +8.3688555555555555E-01	  +1.7369801624243941E+00	  +2.7491697222222222E+00	  +1.3934017469343947E+00	  +1.0085897222222222E+00	  +3.1303819093587886E+00	  +3.7577597222222221E+00	
  +2.9166666666666665E+00	  +1.0500000000000000E+04	  +4.5600000000000001E+01	  +5.3603000000000002E+01	  +2.3891824473975586E+01	  +2.4254999999999999E+01	  +6.7918999999999997E+01	  +6.7918999999999997E+01	  +1.5874964025957777E+01	  +1.3367000000000001E+01	  +5.9502460679821468E+01	  +6.5492000000000004E+01	  +4.0360999999999997E+01	  +7.0135766321280890E-01	  +8.5000111111111110E-01	  +1.7341262540715821E+00	  +1.4614163888888889E+00	  +1.3942628301851787E+00	  +2.2484405555555558E+00	  +3.1283890842567610E+00	  +3.7098569444444447E+00	
  +2.9333333333333331E+00	  +1.0560000000000000E+04	  +4.5600000000000001E+01	  +5.1585000000000001E+01	  +2.3859532644603583E+01	  +2.4270000000000000E+01	  +5.2783000000000001E+01	  +5.2783000000000001E+01	  +1.5869969252977485E+01	  +1.3369000000000000E+01	  +5.9398285495708777E+01	  +5.4478999999999999E+01	  +4.0520000000000003E+01	  +7.0148123019589448E-01	  +8.4657027777777771E-01	  +1.7275978424572755E+00	  +1.7718405555555556E+00	  +1.3911082528571213E+00	  +1.9693127777777777E+00	  +3.1187060953143968E+00	  +3.7411536111111112E+00	
  +2.9500000000000002E+00	  +1.0620000000000000E+04	  +4.5600000000000001E+01	  +5.2814000000000000E+01	  +2.3837934147191643E+01	  +2.4228000000000002E+01	  +6.8834000000000003E+01	  +6.8834000000000003E+01	  +1.5861721078896510E+01	  +1.3414999999999999E+01	  +5.9337044179846366E+01	  +6.2393999999999998E+01	  +4.0564000000000000E+01	  +7.0146959985266621E-01	  +8.5132333333333332E-01	  +1.7246781163131535E+00	  +1.4081777777777778E+00	  +1.3901778154776705E+00	  +2.3248552777777776E+00	  +3.1148559317908235E+00	  +3.7330330555555555E+00	
  +2.9666666666666668E+00	  +1.0680000000000000E+04	  +4.5600000000000001E+01	  +5.4569000000000003E+01	  +2.3826970685924909E+01	  +2.4198000000000000E+01	  +6.4896000000000001E+01	  +6.4896000000000001E+01	  +1.5877583802505274E+01	  +1.3452999999999999E+01	  +5.9294165659364687E+01	  +7.1099999999999994E+01	  +4.0795999999999999E+01	  +7.0178999587516899E-01	  +8.5424583333333326E-01	  +1.7188836959282670E+00	  +1.6403577777777776E+00	  +1.3857803581114683E+00	  +2.0926794444444443E+00	  +3.1046640540397350E+00	  +3.7330372222222219E+00	
  +2.9833333333333334E+00	  +1.0740000000000000E+04	  +4.5600000000000001E+01	  +5.3220999999999997E+01	  +2.3813965806473991E+01	  +2.4318000000000001E+01	  +6.0340000000000003E+01	  +6.0340000000000003E+01	  +1.5832991666591843E+01	  +1.3510999999999999E+01	  +5.9225378780935586E+01	  +7.1125000000000000E+01	  +4.0517000000000003E+01	  +7.0123957970350215E-01	  +8.5041111111111112E-01	  +1.7217257227146543E+00	  +1.8077758333333334E+00	  +1.3908493682596823E+00	  +1.9483283333333332E+00	  +3.1125750909743366E+00	  +3.7561044444444445E+00	
  +3.0000000000000000E+00	  +1.0800000000000000E+04	  +4.7500000000000000E+01	  +5.3436000000000000E+01	  +2.3791568781578427E+01	  +2.4196999999999999E+01	  +6.4866000000000000E+01	  +6.4866000000000000E+01	  +1.5572752439952565E+01	  +1.3497999999999999E+01	  +5.9574555295167222E+01	  +6.5266999999999996E+01	  +4.0981000000000002E+01	  +7.4410552546293474E-01	  +8.6322611111111114E-01	  +1.7802148134709894E+00	  +1.5569897222222222E+00	  +1.4330406969315888E+00	  +2.1938027777777775E+00	  +3.2132555104025782E+00	  +3.7507924999999998E+00	
  +3.0166666666666666E+00	  +1.0860000000000000E+04	  +4.7500000000000000E+01	  +5.3847000000000001E+01	  +2.3773387390951680E+01	  +2.4326000000000001E+01	  +6.0444000000000003E+01	  +6.0444000000000003E+01	  +1.5563262751914177E+01	  +1.3584000000000000E+01	  +5.9471804435419543E+01	  +5.5371000000000002E+01	  +4.1081000000000003E+01	  +7.4416775240297250E-01	  +8.5999499999999995E-01	  +1.7748931256086184E+00	  +1.5402672222222225E+00	  +1.4310704969999390E+00	  +2.2255341666666668E+00	  +3.2059636226085573E+00	  +3.7658013888888888E+00	
  +3.0333333333333332E+00	  +1.0920000000000000E+04	  +4.7500000000000000E+01	  +5.4064000000000000E+01	  +2.3757061754489534E+01	  +2.4347000000000001E+01	  +6.5155000000000001E+01	  +6.5155000000000001E+01	  +1.5546674218054154E+01	  +1.3553000000000001E+01	  +5.9432009136891182E+01	  +5.0930999999999997E+01	  +4.0997999999999998E+01	  +7.4393449549434265E-01	  +8.5555666666666663E-01	  +1.7751292017917433E+00	  +1.3607008333333335E+00	  +1.4325863821253384E+00	  +2.3935016666666664E+00	  +3.2077155839170817E+00	  +3.7542025000000003E+00	
  +3.0499999999999998E+00	  +1.0980000000000000E+04	  +4.7500000000000000E+01	  +5.3310000000000002E+01	  +2.3740511319008970E+01	  +2.4302000000000000E+01	  +5.2299999999999997E+01	  +5.2299999999999997E+01	  +1.5538994416438010E+01	  +1.3531000000000001E+01	  +5.9380320059992719E+01	  +7.1099999999999994E+01	  +4.1021000000000001E+01	  +7.4390724799409413E-01	  +8.4687944444444452E-01	  +1.7729662879404264E+00	  +2.1862069444444443E+00	  +1.4321052626897555E+00	  +1.5646825000000000E+00	  +3.2050715506301821E+00	  +3.7508894444444443E+00	
  +3.0666666666666669E+00	  +1.1040000000000000E+04	  +4.7500000000000000E+01	  +5.3704000000000001E+01	  +2.3728047377932864E+01	  +2.4376999999999999E+01	  +5.9984000000000002E+01	  +5.9984000000000002E+01	  +1.5535716410094420E+01	  +1.3593000000000000E+01	  +5.9342471820305100E+01	  +7.1135999999999996E+01	  +4.1060000000000002E+01	  +7.4393290927337652E-01	  +8.5596083333333328E-01	  +1.7709624992364901E+00	  +1.8173272222222221E+00	  +1.4313374008152664E+00	  +1.9349116666666666E+00	  +3.2022999000517567E+00	  +3.7522391666666666E+00	
  +3.0833333333333335E+00	  +1.1100000000000000E+04	  +4.9399999999999999E+01	  +5.2439000000000000E+01	  +2.3710229744137251E+01	  +2.4385999999999999E+01	  +6.7855000000000004E+01	  +6.7855000000000004E+01	  +1.5255631296277430E+01	  +1.3609999999999999E+01	  +5.9648891422880766E+01	  +6.5234999999999999E+01	  +4.1378999999999998E+01	  +7.8685755076471509E-01	  +8.5050638888888885E-01	  +1.8310288247071549E+00	  +1.4643238888888888E+00	  +1.4762838525630069E+00	  +2.2816483333333331E+00	  +3.3073126772701618E+00	  +3.7459725000000001E+00	
  +3.1000000000000001E+00	  +1.1160000000000000E+04	  +4.9399999999999999E+01	  +5.1795000000000002E+01	  +2.3679792274754579E+01	  +2.4378000000000000E+01	  +7.0352999999999994E+01	  +7.0352999999999994E+01	  +1.5212387174018071E+01	  +1.3657000000000000E+01	  +5.9521865230893980E+01	  +4.7271999999999998E+01	  +4.1185000000000002E+01	  +7.8616836572012727E-01	  +8.6544666666666670E-01	  +1.8306037303671485E+00	  +1.2098141666666666E+00	  +1.4799082064383731E+00	  +2.5310161111111111E+00	  +3.3105119368055220E+00	  +3.7408302777777775E+00	
  +3.1166666666666667E+00	  +1.1220000000000000E+04	  +4.9399999999999999E+01	  +5.3473999999999997E+01	  +2.3650149728613005E+01	  +2.4440999999999999E+01	  +7.1209999999999994E+01	  +7.1209999999999994E+01	  +1.5205453376918271E+01	  +1.3680999999999999E+01	  +5.9418761967967328E+01	  +6.2899000000000001E+01	  +4.1296999999999997E+01	  +7.8629341259144570E-01	  +8.7412388888888892E-01	  +1.8250853300008663E+00	  +1.3506502777777778E+00	  +1.4777553468191642E+00	  +2.3929597222222223E+00	  +3.3028406768200305E+00	  +3.7436099999999999E+00	
  +3.1333333333333333E+00	  +1.1280000000000000E+04	  +4.9399999999999999E+01	  +5.1212000000000003E+01	  +2.3630060857900453E+01	  +2.4419000000000000E+01	  +7.1182000000000002E+01	  +7.1182000000000002E+01	  +1.5200974758405325E+01	  +1.3542999999999999E+01	  +5.9354728598659371E+01	  +7.1090999999999994E+01	  +4.1365000000000002E+01	  +7.8636357348521491E-01	  +8.6544388888888890E-01	  +1.8216823739820789E+00	  +1.4510988888888889E+00	  +1.4764442442418828E+00	  +2.2837902777777779E+00	  +3.2981266182239617E+00	  +3.7348891666666670E+00	
  +3.1499999999999999E+00	  +1.1340000000000000E+04	  +4.9399999999999999E+01	  +5.5835000000000001E+01	  +2.3617378393488657E+01	  +2.4388999999999999E+01	  +5.6241999999999997E+01	  +5.6241999999999997E+01	  +1.5203661390897976E+01	  +1.3608000000000001E+01	  +5.9311856003491833E+01	  +6.9200000000000003E+01	  +4.1465000000000003E+01	  +7.8654335386954299E-01	  +8.7583361111111113E-01	  +1.8183490933892186E+00	  +1.9175427777777778E+00	  +1.4745318828937473E+00	  +1.8034800000000000E+00	  +3.2928809762829658E+00	  +3.7210227777777778E+00	
